Status,Report Time,Address,Name Tag,URL,Label 1,Chain,Public Note,Public Comment Color,Source
"Pending","2024-09-25","0x79e11ef350d7c73925f8d0037c2dd1b8ced41533","SushiSwap v3: WETH/USDC Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the Wrapped Ether (WETH) / USD Coin (USDC) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0x8e3a77cef0953ce98a8261464ad47f0ea74b2617","SushiSwap v3: wstETH/WETH Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the Wrapped liquid staked Ether 2.0 (wstETH) / Wrapped Ether (WETH) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0x2b5d47dd82693a056c6fea0bf60c2a6bf4f1b697","SushiSwap v3: USDC/DAI Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the USD Coin (USDC) / Dai Stablecoin (DAI) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0xfd4a8ef87b7fff2c87e90b75e6af0e5939bd9b95","SushiSwap v3: USDC/sUSD Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the USD Coin (USDC) / Synth sUSD (sUSD) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0xff69ec302de719962beba1235026fa9a8f96391c","SushiSwap v3: USDC/USDT Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the USD Coin (USDC) / Tether USD (USDT) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0x5cb7d92d30976caf6d9c7a1abd1e19d74dcc6cf1","SushiSwap v3: FRAX/USDC Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the Frax (FRAX) / USD Coin (USDC) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0xb5e817208ad9c3d4150c43d64a741c75bfd6e536","SushiSwap v3: USDC/agEUR Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the USD Coin (USDC) / agEUR (agEUR) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0x1fac40d635378adeb6e748806bafc5167d99bc9a","SushiSwap v3: WETH/WBTC Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the Wrapped Ether (WETH) / Wrapped BTC (WBTC) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0x58b2f113244ddc9332c46af25bc223873e68ff3d","SushiSwap v3: WETH/OP Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the Wrapped Ether (WETH) / Optimism (OP) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0x127be3a7fa2d4995b9f15181ad5f710a7b9ec4d4","SushiSwap v3: WETH/SNX Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the Wrapped Ether (WETH) / Synthetix Network Token (SNX) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0xf43f855bf6205ab97d7977d824510a114b3aa128","SushiSwap v3: USDC/BOB Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the USD Coin (USDC) / BOB (BOB) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0x6ec9e7c546d2c06de4d5a425ae0b647f05368be0","SushiSwap v3: WETH/DAI Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the Wrapped Ether (WETH) / Dai Stablecoin (DAI) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0xabd87b17a0a2ff6a0afd38c892fdb6fade2a0f31","SushiSwap v3: THALES/WETH Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the Thales DAO Token (THALES) / Wrapped Ether (WETH) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0x9e5fd7cbc0a64384e698447378f74430f125d6d0","SushiSwap v3: WETH/PERP Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the Wrapped Ether (WETH) / Perpetual (PERP) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0x3f9ac2a93417ef23fc1944474d020666a7bd316d","SushiSwap v3: WETH/KWENTA Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the Wrapped Ether (WETH) / Kwenta (KWENTA) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0x9e915d8f1de003d74920b6795c7f0aea73dfc558","SushiSwap v3: WETH/LYRA Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the Wrapped Ether (WETH) / Lyra Token (LYRA) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0xe595c195b5d45fb297cc8da44e4cf7a7db6e1016","SushiSwap v3: VELO/WETH Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the Velodrome (VELO) / Wrapped Ether (WETH) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0xe69a11c88517c1ab60e958de5d9096d93ef59802","SushiSwap v3: SUSHI/WETH Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the SushiToken (SUSHI) / Wrapped Ether (WETH) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
"Pending","2024-09-25","0x57c2fd75f77d242b7d6f395ddd6f9d70ac01e470","SushiSwap v3: WETH/L2DAO Pool","https://www.sushi.com/","","Optimistic.etherscan.io","The liquidity pool contract on SushiSwap v3 for the Wrapped Ether (WETH) / Layer2DAO (L2DAO) pair.","Blue","https://github.com/greentea135/sushiswap-v3-pools-atq-module/commit/a450cc7"
