Status,Report Time,Address,Name Tag,URL,Label 1,Chain,Public Note,Public Comment Color,Source
"Pending","2024-06-29","0xe867ad0a48e8f815dc0cda2cdb275e0f163a480b","Balancer v2: TEST Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'Weighted' pool with the tokens: Balancer (symbol: BAL), Wrapped AVAX (symbol: WAVAX).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
"Pending","2024-06-29","0xbccd9d4b953ada653b7c464665d7263e5e078a98","Balancer v2: GRAPE_LBP Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'Liquidity Bootstrapping' pool with the tokens: Grape Finance (symbol: GRAPE), USD Coin (symbol: USDC).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
"Pending","2024-06-29","0xb2b5b452d53401391155ea48c4451f6e9b0dd058","Balancer v2: TEST Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'Weighted' pool with the tokens: Balancer (symbol: BAL), Wrapped AVAX (symbol: WAVAX).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
"Pending","2024-06-29","0x32f0dc9e2d890bac95106a65eb82db70bc58badb","Balancer v2: LOL_LBP Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'Liquidity Bootstrapping' pool with the tokens: Lol (symbol: LOL), USD Coin (symbol: USDC).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
"Pending","2024-06-29","0x6a06e2a5cb13fcd54b28f3f90144e64952a3a0b4","Balancer v2: EMDX_LBP Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'Liquidity Bootstrapping' pool with the tokens: USD Coin (symbol: USDC), EMDX Token (symbol: EMDX).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
"Pending","2024-06-29","0x3fb81f6fb0dd94c6fc7e138887f1ca4cdb5e2999","Balancer v2: TEST Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'Managed' pool with the tokens: DO NOT USE - Mock Managed Pool (symbol: TEST), Balancer (symbol: BAL), Wrapped AVAX (symbol: WAVAX).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
"Pending","2024-06-29","0xea4643102dfc03d5e382e7827bf767f6587e9965","Balancer v2: TEST Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'Composable Stable' pool with the tokens: Balancer (symbol: BAL), Wrapped AVAX (symbol: WAVAX), DO NOT USE - Mock Composable Stable Pool (symbol: TEST).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
"Pending","2024-06-29","0xa826a114b0c7db4d1ff4a4be845a78998c64564c","Balancer v2: TEST Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'Aave Linear' pool with the tokens: DO NOT USE - Mock Linear Pool (symbol: TEST), Wrapped AVAX (symbol: WAVAX), DO NOT USE - Mock Static AToken (symbol: TEST).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
"Pending","2024-06-29","0xed3e2f496cbcd8e212192fb8d1499842f04a0d19","Balancer v2: TEST Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'ERC4626 Linear' pool with the tokens: DO NOT USE - Mock ERC4626 Token (symbol: TEST), Wrapped AVAX (symbol: WAVAX), DO NOT USE - Mock Linear Pool (symbol: TEST).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
"Pending","2024-06-29","0xf1b3256505159f6004da0b16e985ee46e6ffeea8","Balancer v2: TEST Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'Liquidity Bootstrapping' pool with the tokens: Balancer (symbol: BAL), Wrapped AVAX (symbol: WAVAX).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
"Pending","2024-06-29","0xe4a4565ad31a3af8286bc6e6dbb20ba767525577","Balancer v2: 25USDt-50WAVAX-25USDC Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'Weighted' pool with the tokens: TetherToken (symbol: USDt), Wrapped AVAX (symbol: WAVAX), USD Coin (symbol: USDC).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
"Pending","2024-06-29","0xbf7a12046f7f5a9403fe2f75e1e5c531da3cf553","Balancer v2: 50BAL-50WAVAX Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'Weighted' pool with the tokens: Balancer (symbol: BAL), Wrapped AVAX (symbol: WAVAX).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
"Pending","2024-06-29","0x9fd66b741ac546055e04e768dd52edd33574d453","Balancer v2: TEST Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'Composable Stable' pool with the tokens: Balancer (symbol: BAL), DO NOT USE - Mock Composable Stable Pool (symbol: TEST), Wrapped AVAX (symbol: WAVAX).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
"Pending","2024-06-29","0xeb496161099d45b3ea4892408ef745c6182eb56e","Balancer v2: bb-a-USDC Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'ERC4626 Linear' pool with the tokens: USD Coin (symbol: USDC), Static Aave Avalanche USDC (symbol: stataAvaUSDC), Balancer Aave v3 Boosted Pool (USDC) (symbol: bb-a-USDC).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
"Pending","2024-06-29","0xea67626e1f0b59e0d172a04f5702ef90bcdf440c","Balancer v2: bb-a-USDT Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'ERC4626 Linear' pool with the tokens: Static Aave Avalanche USDT (symbol: stataAvaUSDT), TetherToken (symbol: USDt), Balancer Aave v3 Boosted Pool (USDT) (symbol: bb-a-USDT).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
"Pending","2024-06-29","0x7275c131b1f67e8b53b4691f92b0e35a4c1c6e22","Balancer v2: bb-a-WAVAX Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'ERC4626 Linear' pool with the tokens: Balancer Aave v3 Boosted Pool (WAVAX) (symbol: bb-a-WAVAX), Static Aave Avalanche WAVAX (symbol: stataAvaWAVAX), Wrapped AVAX (symbol: WAVAX).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
"Pending","2024-06-29","0x55bec22f8f6c69137ceaf284d9b441db1b9bfedc","Balancer v2: BPT Pool","https://balancer.fi","","snowscan.xyz","A Balancer v2 'FX' pool with the tokens: USD Coin (symbol: USDC), Euro Coin (symbol: EUROC).","Blue","https://github.com/gmkung/balancer-v2-pools-atq-module/commit/66c6ccc"
